Date,Store ID,Product ID,Price,Discount,Promotion,Competitor Pricing,Epidemic,day_of_week,month,day_of_month,week,quarter,year,is_weekend,lag_1,lag_7,lag_14,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,Category_Clothing,Category_Electronics,Category_Furniture,Category_Groceries,Category_Toys,Region_East,Region_North,Region_South,Region_West,Weather Condition_Cloudy,Weather Condition_Rainy,Weather Condition_Snowy,Weather Condition_Sunny,Seasonality_Autumn,Seasonality_Spring,Seasonality_Summer,Seasonality_Winter,Demand
2022-08-22,2.0,0.0,19.58,5,0,23.53,0,0,8,22,34,3,2022,0,113.0,33.0,72.0,108.28571428571429,43.74819724176935,99.14285714285714,32.011673694876585,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,162
2022-08-23,2.0,0.0,12.85,20,1,12.58,0,1,8,23,34,3,2022,0,162.0,142.0,83.0,126.71428571428571,32.46389936382811,105.57142857142857,35.03561766965876,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,67
2022-08-24,2.0,0.0,15.11,5,0,14.53,0,2,8,24,34,3,2022,0,67.0,165.0,92.0,116.0,38.41006812455985,104.42857142857143,36.074099563823616,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,64
2022-08-25,2.0,0.0,14.87,20,1,17.9,0,3,8,25,34,3,2022,0,64.0,104.0,106.0,101.57142857142857,35.81832465306512,102.42857142857143,37.561670901054455,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,126
2022-08-26,2.0,0.0,16.04,25,1,13.94,0,4,8,26,34,3,2022,0,126.0,75.0,93.0,104.71428571428571,37.01222449279095,103.85714285714286,38.08463680330377,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,157
2022-08-27,2.0,0.0,17.83,10,0,20.34,0,5,8,27,34,3,2022,1,157.0,126.0,95.0,116.42857142857143,38.965185926487116,108.42857142857143,40.44885523855885,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,148
2022-08-28,2.0,0.0,14.85,25,1,16.73,0,6,8,28,34,3,2022,1,148.0,113.0,89.0,119.57142857142857,40.713868001198854,112.21428571428571,41.560296458979224,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,148
2022-08-29,2.0,0.0,17.66,5,0,20.39,0,0,8,29,35,3,2022,0,148.0,162.0,33.0,124.57142857142857,41.90408549237626,116.42857142857143,42.01412635277344,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,126
2022-08-30,2.0,0.0,14.4,5,0,12.65,0,1,8,30,35,3,2022,0,126.0,67.0,142.0,119.42857142857143,38.625799421531426,123.07142857142857,34.486261000610014,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,52
2022-08-31,2.0,0.0,17.37,10,0,16.81,0,2,8,31,35,3,2022,0,52.0,64.0,165.0,117.28571428571429,42.26391007985526,116.64285714285714,38.80445482526088,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,122
2022-09-01,2.0,0.0,14.64,5,0,17.17,0,3,9,1,35,3,2022,0,122.0,126.0,104.0,125.57142857142857,35.1655946575491,113.57142857142857,36.303664332351396,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,70
2022-09-02,2.0,0.0,17.28,0,0,15.41,0,4,9,2,35,3,2022,0,70.0,157.0,75.0,117.57142857142857,40.94653889670095,111.14285714285714,38.08665654259252,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,88
2022-09-03,2.0,0.0,18.31,10,0,20.16,0,5,9,3,35,3,2022,1,88.0,148.0,126.0,107.71428571428571,38.0776149713287,112.07142857142857,37.28778782495846,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,158
2022-09-04,2.0,0.0,15.6,5,0,14.11,0,6,9,4,35,3,2022,1,158.0,148.0,113.0,109.14285714285714,39.98094784364404,114.35714285714286,39.14196477686583,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,73
2022-09-05,2.0,0.0,16.23,0,0,19.15,0,0,9,5,36,3,2022,0,73.0,126.0,162.0,98.42857142857143,37.82352505543394,111.5,40.67838208718199,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,84
2022-09-06,2.0,0.0,13.67,10,1,16.06,0,1,9,6,36,3,2022,0,84.0,52.0,67.0,92.42857142857143,36.008596857126186,105.92857142857143,38.51366248232174,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,66
2022-09-07,2.0,0.0,14.54,25,1,15.97,0,2,9,7,36,3,2022,0,66.0,122.0,64.0,94.42857142857143,33.70389266764852,105.85714285714286,38.59226136627183,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,141
2022-09-08,2.0,0.0,15.03,10,1,16.33,0,3,9,8,36,3,2022,0,141.0,70.0,126.0,97.14285714285714,36.90721958022371,111.35714285714286,37.643279393757425,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,93
2022-09-09,2.0,0.0,15.25,5,0,16.07,0,4,9,9,36,3,2022,0,93.0,88.0,157.0,100.42857142857143,35.065924308636724,109.0,37.68901084482767,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,81
2022-09-10,2.0,0.0,14.89,5,0,16.72,0,5,9,10,36,3,2022,1,81.0,158.0,148.0,99.42857142857143,35.57554001865663,103.57142857142857,35.66233584332632,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,74
2022-09-11,2.0,0.0,16.04,5,0,17.91,0,6,9,11,36,3,2022,1,74.0,73.0,148.0,87.42857142857143,25.171790711410193,98.28571428571429,34.01680257083045,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,96
2022-09-12,2.0,0.0,16.98,0,0,15.97,0,0,9,12,37,3,2022,0,96.0,84.0,126.0,90.71428571428571,24.465719457465752,94.57142857142857,30.86375590512971,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,83
2022-09-13,2.0,0.0,12.74,10,0,13.6,0,1,9,13,37,3,2022,0,83.0,66.0,52.0,90.57142857142857,24.514330114289695,91.5,29.609639802448967,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,48
2022-09-14,2.0,0.0,14.09,25,1,15.25,0,2,9,14,37,3,2022,0,48.0,141.0,122.0,88.0,28.189832682487772,91.21428571428571,30.036333309532303,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,130
2022-09-15,2.0,0.0,17.8,0,0,16.03,0,3,9,15,37,3,2022,0,130.0,93.0,70.0,86.42857142857143,24.851942532104733,91.78571428571429,30.735042819928818,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,97
2022-09-16,2.0,0.0,17.04,5,0,16.06,0,4,9,16,37,3,2022,0,97.0,81.0,88.0,87.0,25.07322609212176,93.71428571428571,30.103484519566518,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,99
2022-09-17,2.0,0.0,18.92,0,0,18.19,0,5,9,17,37,3,2022,1,99.0,74.0,158.0,89.57142857142857,25.2775074117756,94.5,30.086414005200226,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,116
2022-09-18,2.0,0.0,18.39,20,1,19.45,0,6,9,18,37,3,2022,1,116.0,96.0,73.0,95.57142857142857,25.941325736214253,91.5,24.917556368645307,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,205
2022-09-19,2.0,0.0,15.53,5,0,15.15,0,0,9,19,38,3,2022,0,205.0,83.0,84.0,111.14285714285714,48.844749193843946,100.92857142857143,38.5974576398982,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,72
2022-09-20,2.0,0.0,15.64,25,1,14.01,0,1,9,20,38,3,2022,0,72.0,48.0,66.0,109.57142857142857,50.06281768224506,100.07142857142857,39.13185655961391,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,148
2022-09-21,2.0,0.0,12.3,20,1,13.86,0,2,9,21,38,3,2022,0,148.0,130.0,141.0,123.85714285714286,43.38751191847937,105.92857142857143,39.77139344131327,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,69
2022-09-22,2.0,0.0,16.45,20,1,15.46,0,3,9,22,38,3,2022,0,69.0,97.0,93.0,115.14285714285714,47.84498779540918,100.78571428571429,39.54195157128609,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,143
2022-09-23,2.0,0.0,18.52,5,0,18.11,0,4,9,23,38,3,2022,0,143.0,99.0,81.0,121.71428571428571,48.09613389076188,104.35714285714286,41.0152075789853,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,125
2022-09-24,2.0,0.0,19.85,10,0,18.6,0,5,9,24,38,3,2022,1,125.0,116.0,74.0,125.42857142857143,47.0420278150547,107.5,40.77282277354705,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,168
2022-09-25,2.0,0.0,14.87,15,1,16.1,0,6,9,25,38,3,2022,1,168.0,205.0,96.0,132.85714285714286,49.35392105810363,114.21428571428571,42.533567868266054,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,107
2022-09-26,2.0,0.0,16.58,15,1,18.16,0,0,9,26,39,3,2022,0,107.0,72.0,83.0,118.85714285714286,38.09386902301805,115.0,42.27201292726756,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,143
2022-09-27,2.0,0.0,18.25,0,0,17.82,0,1,9,27,39,3,2022,0,143.0,148.0,48.0,129.0,32.593455375785695,119.28571428571429,41.81723710004425,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,104
2022-09-28,2.0,0.0,18.95,5,0,18.18,0,2,9,28,39,3,2022,0,104.0,69.0,130.0,122.71428571428571,32.56129750544492,123.28571428571429,36.85820766840773,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,133
2022-09-29,2.0,0.0,14.45,0,0,16.67,0,3,9,29,39,3,2022,0,133.0,143.0,97.0,131.85714285714286,22.348963968743412,123.5,36.90893158531182,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,53
2022-09-30,2.0,0.0,16.06,5,0,14.73,0,4,9,30,39,3,2022,0,53.0,125.0,99.0,119.0,36.36390151418478,120.35714285714286,40.98706577006408,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,81
2022-10-01,2.0,0.0,15.39,20,1,15.04,0,5,10,1,39,4,2022,1,81.0,168.0,116.0,112.71428571428571,38.87035839691675,119.07142857142857,41.97886700144816,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,121
2022-10-02,2.0,0.0,13.85,5,0,12.45,0,6,10,2,39,4,2022,1,121.0,107.0,205.0,106.0,30.98924544633712,119.42857142857143,41.971994849522574,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,42
2022-10-03,2.0,0.0,13.0,20,1,13.8,0,0,10,3,40,4,2022,0,42.0,143.0,72.0,96.71428571428571,39.27133936139796,107.78571428571429,38.90457471899588,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,85
2022-10-04,2.0,0.0,14.22,25,1,15.52,0,1,10,4,40,4,2022,0,85.0,104.0,148.0,88.42857142857143,33.58500232175618,108.71428571428571,38.13221648509215,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,133
2022-10-05,2.0,0.0,17.23,5,0,19.44,0,2,10,5,40,4,2022,0,133.0,133.0,69.0,92.57142857142857,37.39811556240549,107.64285714285714,37.141324989531824,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,118
2022-10-06,2.0,0.0,15.18,10,0,14.38,0,3,10,6,40,4,2022,0,118.0,53.0,143.0,90.42857142857143,35.051662551425935,111.14285714285714,35.491834690113286,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,81
2022-10-07,2.0,0.0,16.06,10,1,14.58,0,4,10,7,40,4,2022,0,81.0,81.0,125.0,94.42857142857143,31.484690157054157,106.71428571428571,35.07668208901215,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,97
2022-10-08,2.0,0.0,16.42,10,1,14.33,0,5,10,8,40,4,2022,1,97.0,121.0,168.0,96.71428571428571,30.92309970294189,104.71428571428571,34.75060280922326,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,104
2022-10-09,2.0,0.0,13.23,5,0,12.23,0,6,10,9,40,4,2022,1,104.0,42.0,107.0,94.28571428571429,29.324132756225726,100.14285714285714,29.615113456729244,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,31
2022-10-10,2.0,0.0,16.51,10,0,19.33,0,0,10,10,41,4,2022,0,31.0,85.0,143.0,92.71428571428571,32.694108978602706,94.71428571428571,34.77715556871422,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,122
2022-10-11,2.0,0.0,12.3,10,0,12.13,0,1,10,11,41,4,2022,0,122.0,133.0,104.0,98.0,34.19551627528561,93.21428571428571,32.93858754486219,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,27
2022-10-12,2.0,0.0,20.41,5,0,19.83,0,2,10,12,41,4,2022,0,27.0,118.0,133.0,82.85714285714286,39.21491455823293,87.71428571428571,37.15752035162358,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,159
2022-10-13,2.0,0.0,15.72,10,0,13.57,0,3,10,13,41,4,2022,0,159.0,81.0,53.0,88.71428571428571,47.52092271029764,89.57142857142857,40.12617462592082,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,91
2022-10-14,2.0,0.0,12.82,20,1,14.75,0,4,10,14,41,4,2022,0,91.0,97.0,81.0,90.14285714285714,47.400522400175205,92.28571428571429,38.722739436286666,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,81
2022-10-15,2.0,0.0,16.32,10,0,15.1,0,5,10,15,41,4,2022,1,81.0,104.0,121.0,87.85714285714286,47.4005224001752,92.28571428571429,38.722739436286666,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,102
2022-10-16,2.0,0.0,18.18,20,1,16.11,0,6,10,16,41,4,2022,1,102.0,31.0,42.0,87.57142857142857,47.29290694828384,90.92857142857143,37.96448600734902,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,180
2022-10-17,2.0,0.0,17.51,5,0,15.16,0,0,10,17,42,4,2022,0,180.0,122.0,85.0,108.85714285714286,50.97525076423053,100.78571428571429,41.98567259550219,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,107
2022-10-18,2.0,0.0,18.36,0,0,17.99,0,1,10,18,42,4,2022,0,107.0,27.0,133.0,106.71428571428571,50.64488880336056,102.35714285714286,41.76050239687689,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,106
2022-10-19,2.0,0.0,10.74,25,1,9.29,0,2,10,19,42,4,2022,0,106.0,159.0,118.0,118.0,36.8420050123949,100.42857142857143,40.85003396235155,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,38
2022-10-20,2.0,0.0,16.49,5,0,19.67,0,3,10,20,42,4,2022,0,38.0,91.0,81.0,100.71428571428571,42.37025012007938,94.71428571428571,43.699020533696135,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,104
2022-10-21,2.0,0.0,17.44,0,0,19.77,0,4,10,21,42,4,2022,0,104.0,81.0,97.0,102.57142857142857,42.157866576544244,96.35714285714286,43.57594103817654,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,106
2022-10-22,2.0,0.0,15.73,10,0,17.31,0,5,10,22,42,4,2022,1,106.0,102.0,104.0,106.14285714285714,41.07078674446738,97.0,43.652473716141934,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,107
2022-10-23,2.0,0.0,15.58,5,0,15.24,0,6,10,23,42,4,2022,1,107.0,180.0,31.0,106.85714285714286,41.030186332457525,97.21428571428571,43.69682011213274,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,73
2022-10-24,2.0,0.0,14.83,5,0,16.2,0,0,10,24,43,4,2022,0,73.0,107.0,122.0,91.57142857142857,26.651185982723216,100.21428571428571,40.09446263595429,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,73
2022-10-25,2.0,0.0,15.57,5,0,14.67,0,1,10,25,43,4,2022,0,73.0,106.0,27.0,86.71428571428571,26.468309892613377,96.71428571428571,40.18501169385378,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,73
2022-10-26,2.0,0.0,15.48,10,0,13.56,0,2,10,26,43,4,2022,0,73.0,38.0,159.0,82.0,25.377155080898742,100.0,35.67373522096312,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,86
2022-10-27,2.0,0.0,14.02,10,1,16.12,0,3,10,27,43,4,2022,0,86.0,104.0,91.0,88.85714285714286,16.405573965663148,94.78571428571429,31.474479457853754,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,73
2022-10-28,2.0,0.0,16.99,10,1,18.27,0,4,10,28,43,4,2022,0,73.0,106.0,81.0,84.42857142857143,15.809882382622794,93.5,32.004206454296465,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,132
2022-10-29,2.0,0.0,14.39,0,0,14.25,0,5,10,29,43,4,2022,1,132.0,107.0,102.0,88.14285714285714,23.097103508366096,97.14285714285714,33.34633446089723,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,39
2022-10-30,2.0,0.0,14.37,5,0,15.64,0,6,10,30,43,4,2022,1,39.0,73.0,180.0,78.42857142857143,27.68788629742312,92.64285714285714,36.720581407449146,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,65
2022-10-31,2.0,0.0,17.53,5,0,15.88,0,0,10,31,44,4,2022,0,65.0,73.0,107.0,77.28571428571429,28.11117385023397,84.42857142857143,27.34034574570167,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,108
2022-11-01,2.0,0.0,18.08,0,0,17.02,0,1,11,1,44,4,2022,0,108.0,73.0,106.0,82.28571428571429,30.252902261404277,84.5,27.405080943840748,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,101
2022-11-02,2.0,0.0,14.19,5,0,12.93,0,2,11,2,44,4,2022,0,101.0,86.0,38.0,86.28571428571429,30.668736990156845,84.14285714285714,27.13458520570595,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,48
2022-11-03,2.0,0.0,14.81,10,0,14.05,0,3,11,3,44,4,2022,0,48.0,73.0,104.0,80.85714285714286,33.91867023449143,84.85714285714286,25.93143961371143,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,74
2022-11-04,2.0,0.0,12.73,25,1,14.21,0,4,11,4,44,4,2022,0,74.0,132.0,106.0,81.0,33.882148692194605,82.71428571428571,25.463181780241612,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,98
2022-11-05,2.0,0.0,14.99,10,0,16.04,0,5,11,5,44,4,2022,1,98.0,39.0,107.0,76.14285714285714,27.113517977990977,82.14285714285714,24.985710201747647,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,92
2022-11-06,2.0,0.0,20.63,10,1,19.6,0,6,11,6,44,4,2022,1,92.0,65.0,73.0,83.71428571428571,21.91433538207538,81.07142857142857,24.14527915544792,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,183
2022-11-07,2.0,0.0,14.05,20,1,15.1,0,0,11,7,45,4,2022,0,183.0,108.0,73.0,100.57142857142857,41.63274809913113,88.92857142857143,36.20340886141545,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,108
2022-11-08,2.0,0.0,14.43,5,0,13.78,0,1,11,8,45,4,2022,0,108.0,101.0,73.0,100.57142857142857,41.63274809913113,91.42857142857143,36.227304376914155,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,52
2022-11-09,2.0,0.0,13.86,20,1,15.84,0,2,11,9,45,4,2022,0,52.0,48.0,86.0,93.57142857142857,45.48940221948079,89.92857142857143,37.462728730780476,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,104
2022-11-10,2.0,0.0,15.2,20,1,16.16,0,3,11,10,45,4,2022,0,104.0,74.0,73.0,101.57142857142857,40.824245830376825,91.21428571428571,37.62605188190466,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,134
2022-11-11,2.0,0.0,15.57,20,1,17.94,0,4,11,11,45,4,2022,0,134.0,98.0,132.0,110.14285714285714,40.366770870063235,95.57142857142857,38.86607040300613,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,142
2022-11-12,2.0,0.0,14.0,15,1,15.22,0,5,11,12,45,4,2022,1,142.0,92.0,39.0,116.42857142857143,41.568646609582785,96.28571428571429,39.670621897800416,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,89
2022-11-13,2.0,0.0,16.89,0,0,17.86,0,6,11,13,45,4,2022,1,89.0,183.0,65.0,116.0,41.876803443752294,99.85714285714286,36.21698951694259,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,96
2022-11-14,2.0,0.0,16.16,0,0,18.22,0,0,11,14,46,4,2022,0,96.0,108.0,108.0,103.57142857142857,29.865571833674533,102.07142857142857,34.843527785966614,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,83
2022-11-15,2.0,0.0,15.49,10,0,16.93,0,1,11,15,46,4,2022,0,83.0,52.0,101.0,100.0,30.730007050655306,100.28571428571429,35.155541354274256,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,102
2022-11-16,2.0,0.0,20.06,0,0,19.53,0,2,11,16,46,4,2022,0,102.0,104.0,48.0,107.14285714285714,22.393664069914607,100.35714285714286,35.158120066257894,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,135
2022-11-17,2.0,0.0,17.07,0,0,18.38,0,3,11,17,46,4,2022,0,135.0,134.0,74.0,111.57142857142857,24.62286974107019,106.57142857142857,32.80176891504546,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,99
2022-11-18,2.0,0.0,15.21,15,1,17.28,0,4,11,18,46,4,2022,0,99.0,142.0,98.0,106.57142857142857,22.79515403806347,108.35714285714286,31.5487587049661,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,114
2022-11-19,2.0,0.0,13.79,20,1,16.24,0,5,11,19,46,4,2022,1,114.0,89.0,92.0,102.57142857142857,17.347979160477834,109.5,31.43430267423445,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,102
2022-11-20,2.0,0.0,14.15,5,0,16.11,0,6,11,20,46,4,2022,1,102.0,96.0,183.0,104.42857142857143,16.318263212906796,110.21428571428571,31.118084208947746,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,61
2022-11-21,2.0,0.0,16.51,10,0,15.51,0,0,11,21,47,4,2022,0,61.0,83.0,108.0,99.42857142857143,23.229701840941452,101.5,25.794304678478024,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,106
2022-11-22,2.0,0.0,14.86,5,0,17.49,0,1,11,22,47,4,2022,0,106.0,102.0,52.0,102.71428571428571,22.11872725176762,101.35714285714286,25.76105331953388,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,74
2022-11-23,2.0,0.0,15.54,15,1,14.6,0,2,11,23,47,4,2022,0,74.0,135.0,104.0,98.71428571428571,24.655724728848526,102.92857142857143,23.046655975398053,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,105
2022-11-24,2.0,0.0,13.93,10,0,15.58,0,3,11,24,47,4,2022,0,105.0,99.0,134.0,94.42857142857143,19.329227807106953,103.0,23.05178117596587,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,71
2022-11-25,2.0,0.0,16.47,0,0,17.42,0,4,11,25,47,4,2022,0,71.0,114.0,142.0,90.42857142857143,21.046433924833167,98.5,22.680896739835408,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,89
2022-11-26,2.0,0.0,19.44,0,0,21.11,0,5,11,26,47,4,2022,1,89.0,102.0,89.0,86.85714285714286,18.32510637921401,94.71428571428571,18.983509327140393,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,142
2022-11-27,2.0,0.0,14.06,10,0,11.98,0,6,11,27,47,4,2022,1,142.0,61.0,96.0,92.57142857142857,27.68186616335146,98.5,22.680896739835408,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,60
2022-11-28,2.0,0.0,18.08,5,0,17.9,0,0,11,28,48,4,2022,0,60.0,106.0,83.0,92.42857142857143,27.87386555453637,95.92857142857143,24.916674323445715,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,117
2022-11-29,2.0,0.0,14.3,0,0,15.43,0,1,11,29,48,4,2022,0,117.0,74.0,102.0,94.0,29.051678092667707,98.35714285714286,25.21479157728086,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,50
2022-11-30,2.0,0.0,14.34,5,0,16.79,0,2,11,30,48,4,2022,0,50.0,105.0,135.0,90.57142857142857,32.958848800977584,94.64285714285714,28.280482921720306,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,64
2022-12-01,2.0,0.0,15.95,10,0,14.72,0,3,12,1,48,4,2022,0,64.0,71.0,99.0,84.71428571428571,33.60413806717977,89.57142857142857,26.814790079972045,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,95
2022-12-02,2.0,0.0,17.62,5,0,15.36,0,4,12,2,48,4,2022,0,95.0,89.0,114.0,88.14285714285714,33.193516291732486,89.28571428571429,26.727768825205494,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,109
2022-12-03,2.0,0.0,16.28,10,0,14.05,0,5,12,3,48,4,2022,1,109.0,142.0,102.0,91.0,34.12721299295701,88.92857142857143,26.40356702508871,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,101
2022-12-04,2.0,0.0,17.12,0,0,18.06,0,6,12,4,48,4,2022,1,101.0,60.0,61.0,85.14285714285714,26.604689883731194,88.85714285714286,26.366812306549143,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,100
2022-12-05,2.0,0.0,13.67,25,1,14.72,0,0,12,5,49,4,2022,0,100.0,117.0,106.0,90.85714285714286,24.518214803342524,91.64285714285714,25.233089212555623,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,120
2022-12-06,2.0,0.0,14.62,10,0,16.9,0,1,12,6,49,4,2022,0,120.0,50.0,74.0,91.28571428571429,25.0713268211201,92.64285714285714,26.108080514121827,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,85
2022-12-07,2.0,0.0,15.99,0,0,14.99,0,2,12,7,49,4,2022,0,85.0,64.0,105.0,96.28571428571429,17.941704542900922,93.42857142857143,25.665643859550343,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,66
2022-12-08,2.0,0.0,15.53,15,1,18.49,0,3,12,8,49,4,2022,0,66.0,95.0,71.0,96.57142857142857,17.34797916047776,90.64285714285714,26.418545766933505,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,121
2022-12-09,2.0,0.0,16.28,10,1,19.53,0,4,12,9,49,4,2022,0,121.0,109.0,89.0,100.28571428571429,19.59348774222581,94.21428571428571,26.933475229017276,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,118
2022-12-10,2.0,0.0,16.37,10,0,14.82,0,5,12,10,49,4,2022,1,118.0,101.0,142.0,101.57142857142857,20.533364254769342,96.28571428571429,27.608328095337086,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,103
